"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","screenName","retweetCount","retweeted","c_hour","c_weekday","c_monthday","source","mobile_source"
"8457","@JetBlue Thanks! Incoming!",FALSE,0,"JetBlue",2016-10-11 19:20:50,FALSE,"785922988684304384","785923130938261504","6449282","bf1_irl",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8458","@JetBlue You are my new #favoriteairline. Brandon/487 is by far the most accomodating and #BESTSTEWARD of your airline",FALSE,0,"JetBlue",2016-10-11 19:19:11,FALSE,NA,"785922713210585088","6449282","DawnKPeck",0,FALSE,14,2,11,"Twitter Web Client",FALSE
"8459","@JetBlue Hi folks, I've just tried to send you a message but it won't send unfortunately, you might need to follow me for it to work maybe?",FALSE,0,"JetBlue",2016-10-11 19:19:02,FALSE,NA,"785922675717832704","6449282","bf1_irl",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8460","What a difference a change in airlines makes. Shoutout to @JetBlue for the free Wifi and extra room. #takenotesAmerican @AmericanAir",FALSE,3,NA,2016-10-11 19:14:34,FALSE,NA,"785921552613199872",NA,"EmmaleeClinger",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8461","mags Instagram at 4:30pm ET so check it out for some cool behind the scenes shots @away #travelaway #modeliste @jetblue dress: @astrthelabel",FALSE,0,NA,2016-10-11 19:13:49,FALSE,NA,"785921364838326272",NA,"Nicki__Watts",0,FALSE,14,2,11,"Twitter Web Client",FALSE
"8462","@JetBlue can you please get some answers for flight 351. We are off plane and in limbo by gate. Why aren't we switching planes already?",FALSE,0,"JetBlue",2016-10-11 19:02:29,FALSE,"785909272173510656","785918512002961408","6449282","EVAN_ISKOVITZ",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8463","@BWPhotoMedia @JetBlue That made me literally lol. Thank goodness my neighbor is fast asleep in his lie flat bed! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,"BWPhotoMedia",2016-10-11 19:01:26,FALSE,"785893987236261888","785918245983227904","2352265398","MsAvaStClaire",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8464","@TroyWes18866328 @JetBlue Haha no, it's been a lovely full service experience all the way.",FALSE,1,"TroyWes18866328",2016-10-11 19:00:35,FALSE,"785903195788873728","785918033688571904","765521812998488064","MsAvaStClaire",0,FALSE,14,2,11,"Twitter for iPhone",TRUE
"8465",".@Emirates to launch @FLLFlyer strengthening their codeshare agreement with @JetBlue (Story:… https://t.co/fKbYOfqM59",FALSE,1,NA,2016-10-11 18:58:40,TRUE,NA,"785917551540772864",NA,"nickmarc19",0,FALSE,13,2,11,"Twitter Web Client",FALSE
"8466","@chasemayo isn't that something about @JetBlue? Tell ur #jetblue story https://t.co/IINm5ikomc",FALSE,0,"chasemayo",2016-10-11 18:54:03,FALSE,"783676873125625856","785916389945114624","57419983","TargetMyTravel",0,FALSE,13,2,11,"Twitter Web Client",FALSE
"8467","Register for the TJB 5K Run  https://t.co/4RDxad2XNe  Win entry to @ReggaeMarathon Stay @couplesnegril, Fly… https://t.co/vf2WgcDkP6",FALSE,1,NA,2016-10-11 18:50:55,TRUE,NA,"785915601495523328",NA,"TeamJamBickle",1,TRUE,13,2,11,"Twitter Web Client",FALSE
"8468","Watching #ENGSLO from @JetBlue flight from #cancun hope #England look better from 37,000 feet in the air. #wcqualifiers",FALSE,0,NA,2016-10-11 18:47:01,FALSE,NA,"785914620527595520",NA,"ABritinNewYork",0,FALSE,13,2,11,"Twitter for iPad",TRUE
"8469","@JetBlue why not check the plane before boarding. Flight delays over checks that should be performed b4 passagers a… https://t.co/AAL2kid7gz",FALSE,0,"JetBlue",2016-10-11 18:46:02,TRUE,NA,"785914371880943616","6449282","DJMarlonAce",0,FALSE,13,2,11,"Twitter for Android",TRUE
"8470","Kudos @JetBlue - charged to change hurricane affected flight &amp; re-upgrade seats. 5 min phn call and refund processed <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00BB><U+00AB>",FALSE,0,NA,2016-10-11 18:36:12,FALSE,NA,"785911895752601600",NA,"KlaverTravel",0,FALSE,13,2,11,"Twitter for iPhone",TRUE
"8471","SITA’s dedicated multilingual operations team provides monitoring and support 24/7 for @JetBlue https://t.co/gSQ3KA6QYN",FALSE,0,NA,2016-10-11 18:35:15,FALSE,NA,"785911657776181248",NA,"SITAonline",0,FALSE,13,2,11,"Hootsuite",FALSE
"8472","@JetBlue was about to book flights from RIC-LIM for May 2017 but showing as ""unavailable"" on your site now. Other cities show. Any idea why?",FALSE,0,"JetBlue",2016-10-11 18:29:06,FALSE,NA,"785910109377552384","6449282","IMB1GD",0,FALSE,13,2,11,"Twitter Web Client",FALSE
"8473","@JetBlue thank you for your service from ORH to MCO! Minutes from home and no trip to BOS by car! @RLZiko",FALSE,1,"JetBlue",2016-10-11 18:27:43,FALSE,NA,"785909762336690176","6449282","citilimit",0,FALSE,13,2,11,"Twitter for Android",TRUE
"8474","@JetBlue not the case.. apparently we might have to change planes, due to some missing paperwork in the window. Unbelievable.",FALSE,0,"JetBlue",2016-10-11 18:21:12,FALSE,"785905552018857984","785908122649001984","6449282","EVAN_ISKOVITZ",0,FALSE,13,2,11,"Twitter for iPhone",TRUE
"8475","#Repost @em_luciano 
···
Woke up in Aruba today <U+2764><U+FE0F> @ModelisteMag @arubamarriott @jetblue… https://t.co/nMjmwf6EGI",FALSE,1,NA,2016-10-11 18:17:34,FALSE,NA,"785907209360314368",NA,"ModelisteMag",0,FALSE,13,2,11,"Instagram",FALSE
"8476","LIVE on #Periscope: @hannahtrad'a @JetBlue graduation for mom <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> https://t.co/Ej7l92M4vs",FALSE,3,NA,2016-10-11 18:13:36,FALSE,NA,"785906210830639104",NA,"TimTrad",1,TRUE,13,2,11,"Periscope",FALSE
"8477","@JetBlue 351",FALSE,0,"JetBlue",2016-10-11 18:07:57,FALSE,"785904169458753536","785904788487766016","6449282","EVAN_ISKOVITZ",0,FALSE,13,2,11,"Twitter for iPhone",TRUE
"8478","@downeyken113 @JetBlue Yes! Thanks for sharing, Ken. Glad he was able to come to the rescue.",FALSE,0,"downeyken113",2016-10-11 18:06:43,FALSE,"785903698035834880","785904477773504512","4493301796","MCO",0,FALSE,13,2,11,"Sprout Social",FALSE
"8479","@JetBlue Thats what they said 20 minutes ago. Seriously this is absurd now.",FALSE,0,"JetBlue",2016-10-11 18:05:03,FALSE,"785903671209000960","785904057525428224","6449282","EVAN_ISKOVITZ",0,FALSE,13,2,11,"Twitter for iPhone",TRUE
"8480","@JetBlue Found a new hero @MCO on Sunday night - Thanks to Miguel @ JustAsk desk for getting the whole fam home - with luggage!",FALSE,1,"JetBlue",2016-10-11 18:03:37,FALSE,NA,"785903698035834880","6449282","downeyken113",0,FALSE,13,2,11,"Twitter Web Client",FALSE
"8481","Delayed on Tarmac almost an hour so far to finalize paperwork?  Come on @jetblue ridiculous! You can do better!",FALSE,0,NA,2016-10-11 18:02:02,FALSE,NA,"785903299291652096",NA,"EVAN_ISKOVITZ",0,FALSE,13,2,11,"Twitter for iPhone",TRUE
"8482","@MsAvaStClaire @JetBlue lol did you have to pay to carry on knife and fork ?",FALSE,0,"MsAvaStClaire",2016-10-11 18:01:37,FALSE,"785893246538964992","785903195788873728","3321592929","TroyWes18866328",0,FALSE,13,2,11,"Mobile Web (M5)",TRUE
"8483","#FLL &lt;&gt; #Nashville $96 RT on @JetBlue Hows that for #FlightsUnder100? #TravelTuesday #FlightDeals via @TheFlightDeal https://t.co/a7s5PjjkND",FALSE,1,NA,2016-10-11 18:01:01,FALSE,NA,"785903042197614592",NA,"robontap",0,FALSE,13,2,11,"Hootsuite",FALSE
"8484","fly @JetBlue ? https://t.co/zYW5nehtwR",FALSE,0,NA,2016-10-11 17:54:38,FALSE,NA,"785901437486112768",NA,"softlikewater",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8485","@JetBlue $15 credit for no working television for a 6 hour flight.. last time I'm flying with you #teamdelta",FALSE,0,"JetBlue",2016-10-11 17:54:21,FALSE,NA,"785901366426296320","6449282","jolene_romano",0,FALSE,12,2,11,"Twitter for iPhone",TRUE
"8486","@samsheffer @JetBlue @BoostedBoards worst thing is I bet you could of flown with a Note 7",FALSE,1,"samsheffer",2016-10-11 17:47:25,FALSE,"785830657293516800","785899620618604544","25246881","eddiefara",0,FALSE,12,2,11,"Twitter for iPhone",TRUE
"8487","@JetBlue I gotcha I figured thanks and also thanks for always having reasonable rates I always use you guys to travel from FL to NY.",FALSE,1,"JetBlue",2016-10-11 17:43:45,FALSE,"785897049254400000","785898699029377024","6449282","IamMoetic",0,FALSE,12,2,11,"Mobile Web (M5)",TRUE
"8488","@CAS1AN0 @BoicotPJ @JetBlue @ConexionCinco o sea q P.J. es sendo EMBUSTERO al FBI q investigue si obtuvo inf. De alguien y q intencion tiene",FALSE,3,"CAS1AN0",2016-10-11 17:41:34,FALSE,"785646911290089472","785898149772562432","20961647","elamericanopr69",2,TRUE,12,2,11,"Twitter for Android",TRUE
"8489","@leavyrdailyhell @emirates @JetBlue No need to, plenty of airlines to work with already from @AlaskaAir to @KoreanAir_KE they blue the lines",FALSE,0,"leavyrdailyhell",2016-10-11 17:41:04,FALSE,"785896561087688704","785898023909855232","18643893","doublewidesfly",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8490","@JetBlue Thanks for the flight",FALSE,1,"JetBlue",2016-10-11 17:38:39,FALSE,NA,"785897413449920512","6449282","Lukeboy10CP",0,FALSE,12,2,11,"Twitter for iPhone",TRUE
"8491","@JetBlue #JetBluefeelingsofly https://t.co/bpTEpBskV0",FALSE,0,"JetBlue",2016-10-11 17:38:07,FALSE,NA,"785897281073524736","6449282","Lukeboy10CP",0,FALSE,12,2,11,"Twitter for iPhone",TRUE
"8492","@doublewidesfly @emirates @JetBlue I wonder if Emirates will ever create its own alliance, formally?",FALSE,0,"doublewidesfly",2016-10-11 17:35:16,FALSE,"785892432944562176","785896561087688704","24115965","leavyrdailyhell",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8493","@JetBlue hears you guys were giving out 2 tickets free to celebrate the anniversary?",FALSE,0,"JetBlue",2016-10-11 17:33:41,FALSE,"785854951016783872","785896164310839296","6449282","IamMoetic",0,FALSE,12,2,11,"Mobile Web (M5)",TRUE
"8494","Experience a #PricelessBoston welcome with @Mastercard, @JetBlue @DunkinDonuts, @McCann_WW, @finalcut_edit's… https://t.co/xU3vh3ZfM7",FALSE,0,NA,2016-10-11 17:30:01,TRUE,NA,"785895242062966784",NA,"significothers",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8495","https://t.co/Mkbi7Ehlu3 @JetBlue's idea of security &amp; customer service. Fly ANY other airline but them",FALSE,0,NA,2016-10-11 17:25:14,FALSE,NA,"785894039807746048",NA,"BrookeAChandler",0,FALSE,12,2,11,"Twitter for Android",TRUE
"8496","@MsAvaStClaire @JetBlue 37,000 feet is where you are to be exact, so please don't try to leave early, that first step is a doozy!",FALSE,2,"MsAvaStClaire",2016-10-11 17:25:02,FALSE,"785893246538964992","785893987236261888","3321592929","BWPhotoMedia",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8497","@MsAvaStClaire @JetBlue United gave me peanuts AND crackers. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,"MsAvaStClaire",2016-10-11 17:23:30,FALSE,"785893246538964992","785893600706035712","3321592929","Acute_Aphrodite",0,FALSE,12,2,11,"Twitter for iPhone",TRUE
"8498","You guys.... @JetBlue is absolutely slaying the airplane food game. This Moroccan braised lamb is making me  forget where I am <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,43,NA,2016-10-11 17:22:05,FALSE,NA,"785893246538964992",NA,"MsAvaStClaire",3,TRUE,12,2,11,"Twitter for iPhone",TRUE
"8499","Wanderlust. @arubamarriott  @jetblue #modeliste #arubamarriott #aruba #onehappyisland… https://t.co/diuVFQ727X",FALSE,2,NA,2016-10-11 17:20:32,FALSE,NA,"785892856149995520",NA,"ModelisteMag",0,FALSE,12,2,11,"Instagram",FALSE
"8500","New Service to Fort Lauderdale annouced by @emirates offering great connections to @jetblue latin american network… https://t.co/vDuKUudYoL",FALSE,0,NA,2016-10-11 17:18:51,TRUE,NA,"785892432944562176",NA,"doublewidesfly",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8501","Boston #BOS to Salt Lake City #SLC for $137 round-trip, nonstop, on @JetBlue https://t.co/XCtbkyblgP #airfare https://t.co/ZzXmqudnLO",FALSE,10,NA,2016-10-11 17:17:44,FALSE,NA,"785892149946490880",NA,"airfarewatchdog",4,TRUE,12,2,11,"Twitter Web Client",FALSE
"8502","Airlines should give free/discounted tckts 2 protesters of #DakotaAccessPipeline - #justsaying #NoDAPL @SouthwestAir @JetBlue @Delta @united",FALSE,0,NA,2016-10-11 17:00:11,FALSE,NA,"785887733407293440",NA,"4mymoxie",0,FALSE,12,2,11,"Twitter Web Client",FALSE
"8503","@JetBlue 'Specially the older gentleman flight attendant. I forgot his name, but know he lives in NO. He was super awesome!",FALSE,0,"JetBlue",2016-10-11 16:56:04,FALSE,"785886345294217216","785886698567704576","6449282","Winchesters4me",0,FALSE,11,2,11,"Twitter Web Client",FALSE
"8504","screw em ! @JetBlue https://t.co/B55fD6hpxb",FALSE,0,NA,2016-10-11 16:54:56,FALSE,NA,"785886411312488448",NA,"jayzengland",0,FALSE,11,2,11,"Twitter for Android",TRUE
"8505","@JetBlue Really enjoyed our flight 10/6/15. Crew of flight 0206 from Long Beach to Seattle was AWESOME!",FALSE,0,"JetBlue",2016-10-11 16:53:20,FALSE,NA,"785886011318423552","6449282","Winchesters4me",0,FALSE,11,2,11,"Twitter Web Client",FALSE
"8506","@JetBlue thank you!  What about protien powder??",FALSE,0,"JetBlue",2016-10-11 16:46:41,FALSE,"785880329483591680","785884336394567680","6449282","richb333",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8507","@JetBlue me n my baby check in for our flight and it now shows were unassigned but we were assigned when buying the ticket what's going on?",FALSE,0,"JetBlue",2016-10-11 16:42:16,FALSE,NA,"785883224329359360","6449282","mobilestoves",0,FALSE,11,2,11,"Twitter for Android",TRUE
"8508","@bitxbitxbitcoin This flight is free bc @amazon sponsorship but @JetBlue blocks connections to @buyvpnservice",FALSE,1,"bitxbitxbitcoin",2016-10-11 16:39:40,FALSE,"785881188141367296","785882572463013888","2175120708","malonehedges",0,FALSE,11,2,11,"Twitter Web Client",FALSE
"8509","Thanks @JetBlue for helping us send 5 more personnel from @Heart_to_Heart &amp; @AllHands to #Haiti.",FALSE,1,NA,2016-10-11 16:38:16,FALSE,NA,"785882217318940672",NA,"AirlinkFlight",0,FALSE,11,2,11,"Twitter for Android",TRUE
"8510","@samsheffer @JetBlue @BoostedBoards I hear boosted boards are just filled with recycled Note 7 batteries",FALSE,1,"samsheffer",2016-10-11 16:36:50,FALSE,"785830657293516800","785881856373698560","25246881","JacobCoffing",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8511","@VirginAmerica Every single time your site locks me out, you lose my business to @JetBlue b/c they have a functioning, user-friendly website",FALSE,0,"VirginAmerica",2016-10-11 16:35:50,FALSE,NA,"785881607626424320","12101862","joeypreger",0,FALSE,11,2,11,"Fenix for Android",TRUE
"8512","So @jetblue is saying that you are only allowed #privacy if you pay $9/hour for it @malonehedges @buyvpnservice",FALSE,5,"JetBlue",2016-10-11 16:34:10,FALSE,"785879946673659904","785881188141367296","6449282","bitxbitxbitcoin",4,TRUE,11,2,11,"Twitter for Android",TRUE
"8513","@JetBlue Travelling? Need to munch on the plane? Share with the flight attendant? Ok that’s a maybe.... @ThreeWorkSSnack #AppleChips!",FALSE,1,"JetBlue",2016-10-11 16:31:55,FALSE,NA,"785880621386076160","6449282","ThreeWorksSnack",1,TRUE,11,2,11,"Twitter Web Client",FALSE
"8514","Yes! Thank you! @JetBlue @Bravotv #belowdeckmarathon https://t.co/0nidfSVJQZ",FALSE,0,NA,2016-10-11 16:30:57,FALSE,NA,"785880376803590144",NA,"owenburke",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8515","@KevinHart4Real Here's Some Raw Footage From @JetBlue 2015 @LBMarathon ""Walk Of Fame"" Induction &amp; Bench Dedication… https://t.co/vAy5a1CTbE",FALSE,1,"KevinHart4real",2016-10-11 16:30:47,TRUE,NA,"785880333535154176","23151437","ScoopDaa",2,TRUE,11,2,11,"Twitter Web Client",FALSE
"8516","@JetBlue Hey thanks for pumping my gas today! #randomactsofkindness",FALSE,0,"JetBlue",2016-10-11 16:27:47,FALSE,NA,"785879581236469760","6449282","ketchmic",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8517","@JetBlue so upset with the level of care I have received from the customer sales team including Jennifer. See email communications #584166",FALSE,0,"JetBlue",2016-10-11 16:27:12,FALSE,NA,"785879431684485120","6449282","marissa_ness",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8518","@JetBlue  does anyone know if you can bring a jump rope in your carry on luggage??",FALSE,0,"JetBlue",2016-10-11 16:19:13,FALSE,"785503102501654528","785877423938211840","6449282","richb333",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8519","Intl flights at @LBAirport possible w/in current noise limits, study finds (@JetBlue will be happy): https://t.co/RPcgofmJeT",FALSE,1,NA,2016-10-11 16:17:49,FALSE,NA,"785877072619110400",NA,"e_russell",1,TRUE,11,2,11,"TweetDeck",FALSE
"8520","@chrishallnyc @samsheffer @JetBlue so lame have NEVER had problems after security with @americanair &amp; @Delta",FALSE,0,"chrishallnyc",2016-10-11 16:13:35,FALSE,"785872936376864768","785876005693128704","2313044815","saradietschy",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8521","@JetBlue Is there a way I can do online help? There's nearly a 30 minute wait for phone customer service....",FALSE,0,"JetBlue",2016-10-11 16:12:40,FALSE,NA,"785875774087663616","6449282","christiancho",0,FALSE,11,2,11,"Twitter Web Client",FALSE
"8522",".@JetBlue blocks @buyvpnservice (Private Internet Access VPN) on their Fly-Fi network. Why not let your passengers browse with privacy?",FALSE,10,NA,2016-10-11 16:11:58,FALSE,NA,"785875601378807808",NA,"malonehedges",9,TRUE,11,2,11,"Twitter Web Client",FALSE
"8523","@JetBlue Hi! Just wrote back :D",FALSE,1,"Oh_Beca",2016-10-11 16:07:24,FALSE,"785556488307683328","785874451279687680","785242913882017792","Oh_Beca",0,FALSE,11,2,11,"Twitter Web Client",FALSE
"8524","Shout-Out To @JetBlue For Awarding ""550 Travel Certificates"" During Sunday's Full-Marathon = Like Giving Away 2 Mer… https://t.co/75fiC8UwJ1",FALSE,1,NA,2016-10-11 16:04:07,TRUE,NA,"785873623202406400",NA,"ScoopDaa",2,TRUE,11,2,11,"Twitter Web Client",FALSE
"8525","@samsheffer @JetBlue let's all abandon these guys they're obviously not cool with youtubers and vloggers",FALSE,3,"samsheffer",2016-10-11 16:01:23,FALSE,"785807835091333120","785872936376864768","25246881","chrishallnyc",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8526",".@JetBlue CIO: SITA’s round-the-clock support will ensure that any problems can be identified &amp; resolved faster https://t.co/mUPEmR7NOG",FALSE,1,NA,2016-10-11 16:01:21,FALSE,NA,"785872929875693568",NA,"SITAonline",1,TRUE,11,2,11,"Hootsuite",FALSE
"8527","Emirates adds daily Ft Lauderdale nonstop to tie in w partner @JetBlue https://t.co/DILOFQrnJw",FALSE,1,NA,2016-10-11 16:01:03,FALSE,NA,"785872853056888832",NA,"cjmcginnis",1,TRUE,11,2,11,"TweetDeck",FALSE
"8528","@JetBlue amazing fun and funny flight experience on 1732 yesterday <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> you have very friendly and Kind staff<U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F><U+2708><U+FE0F> #usejetblue",FALSE,1,"JetBlue",2016-10-11 16:00:38,FALSE,NA,"785872746387501056","6449282","GenieMedeiros",0,FALSE,11,2,11,"Twitter for iPhone",TRUE
"8529","@Mastercard @DunkinDonuts @JetBlue @RedSox ""Aww we're so sad to see #Boston lose"" 

-Nobody from outside Massachusetts, ever <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><U+26BE><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9>",FALSE,1,"Mastercard",2016-10-11 16:00:24,FALSE,"784586339912130560","785872687675564032","75014376","realsocalestate",0,FALSE,11,2,11,"Twitter for Android",TRUE
"8530","FLASH SALE! @JetBlue  offers SUPER cheap prices on flights to San Juan from NYC, Chicago &amp; San Fran! TODAY ONLY! https://t.co/0OfDKYq0WL",FALSE,1,NA,2016-10-11 15:50:23,FALSE,NA,"785870167142195200",NA,"DrJParenteau",1,TRUE,10,2,11,"Hootsuite",FALSE
"8531","@JetBlue can I have the money back for my movie I rented?  TVs in my row went black every time anyone sitting in front of us moved...<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"JetBlue",2016-10-11 15:49:33,FALSE,NA,"785869959062691840","6449282","AE_Crawford",0,FALSE,10,2,11,"Echofon",FALSE
